

=======================================================
TABLA RESUMEN DE RESULTADOS
=======================================================

Query ID   | Precision  | Recall     | AP         | Relevantes | Recuperados  | Coincidencias
122372     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
122433     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
122438     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
122494     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
122758     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
122774     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
122925     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
122975     | 0.1000      | 0.6667      | 0.5000      | 3          | 20           | 2           
123179     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
123315     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
123382     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
123491     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
123558     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
123647     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
123794     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
123970     | 0.0500      | 0.5000      | 0.0250      | 2          | 20           | 1           
123983     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
124046     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
124093     | 0.0500      | 0.5000      | 0.0278      | 2          | 20           | 1           
124454     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
124669     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
124823     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
124854     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
124902     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
124936     | 0.0500      | 1.0000      | 0.1000      | 1          | 20           | 1           
124945     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
125077     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
125102     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
125129     | 0.0500      | 1.0000      | 0.0769      | 1          | 20           | 1           
125209     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
125260     | 0.1000      | 1.0000      | 0.5833      | 2          | 20           | 2           
125577     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
125736     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
125889     | 0.1000      | 0.6667      | 0.0846      | 3          | 20           | 2           
125925     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
126067     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
126174     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
126250     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
126315     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
126332     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
126479     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
126668     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
126819     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
127012     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
127170     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
127183     | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
127353     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
127591     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
128036     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
128142     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
128163     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
128204     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
128255     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
128428     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
128460     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
128478     | 0.0500      | 1.0000      | 0.0667      | 1          | 20           | 1           
128498     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
128530     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
128543     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
128779     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
129425     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
129739     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
129933     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
130001     | 0.0500      | 1.0000      | 0.1000      | 1          | 20           | 1           
130173     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
130204     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
130358     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
130580     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
130782     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
130872     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
130955     | 0.0500      | 0.5000      | 0.1000      | 2          | 20           | 1           
130982     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
131095     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
131426     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
131475     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
131556     | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
131693     | 0.0500      | 1.0000      | 0.0667      | 1          | 20           | 1           
131708     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
131834     | 0.0500      | 1.0000      | 0.0500      | 1          | 20           | 1           
131837     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
132060     | 0.0500      | 1.0000      | 0.0769      | 1          | 20           | 1           
132399     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
132412     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
132447     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
132461     | 0.0500      | 1.0000      | 0.0500      | 1          | 20           | 1           
132464     | 0.0500      | 0.2500      | 0.2500      | 4          | 20           | 1           
132579     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
132586     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
132740     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
132883     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
132930     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
133075     | 0.1500      | 0.1875      | 0.1021      | 16         | 20           | 3           
133219     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
133475     | 0.0500      | 0.3333      | 0.0833      | 3          | 20           | 1           
133500     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
133515     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
133663     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
133789     | 0.0500      | 1.0000      | 0.1250      | 1          | 20           | 1           
133802     | 0.0500      | 0.5000      | 0.0278      | 2          | 20           | 1           
133954     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
133980     | 0.0500      | 0.5000      | 0.0417      | 2          | 20           | 1           
134095     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
134219     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
134311     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
134340     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
135380     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
135463     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
135615     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
135629     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
135657     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
135720     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
135816     | 0.1500      | 0.5000      | 0.0936      | 6          | 20           | 3           
135913     | 0.0500      | 0.5000      | 0.5000      | 2          | 20           | 1           
135922     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
136081     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
136179     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
136212     | 0.0500      | 1.0000      | 0.1000      | 1          | 20           | 1           
136325     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
136551     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
136583     | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
136700     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
136721     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
136912     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
136978     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
136991     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137006     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
137024     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
137067     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137124     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137159     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137170     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137211     | 0.2500      | 1.0000      | 0.3272      | 5          | 20           | 5           
137220     | 0.0500      | 0.2500      | 0.0132      | 4          | 20           | 1           
137242     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
137254     | 0.1000      | 0.6667      | 0.2222      | 3          | 20           | 2           
137304     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137370     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137385     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137425     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
137473     | 0.1000      | 1.0000      | 0.6250      | 2          | 20           | 2           
137489     | 0.0500      | 0.1667      | 0.0139      | 6          | 20           | 1           
137618     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
138052     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
138132     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
138459     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
138481     | 0.0500      | 0.3333      | 0.3333      | 3          | 20           | 1           
138500     | 0.1000      | 1.0000      | 0.1556      | 2          | 20           | 2           
138501     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
138616     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
138692     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
138733     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
138792     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
138845     | 0.0500      | 0.3333      | 0.3333      | 3          | 20           | 1           
138891     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
138917     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
138944     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
139098     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
139168     | 0.0500      | 0.3333      | 0.0476      | 3          | 20           | 1           
139251     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
141451     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
141559     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
141668     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
141707     | 0.1000      | 1.0000      | 0.7000      | 2          | 20           | 2           
141723     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
141771     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
141990     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
142088     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
142135     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
142218     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
142359     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
142388     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
142520     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
142610     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
142791     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
142845     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
143058     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
143085     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
143188     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
143267     | 0.0500      | 1.0000      | 0.0769      | 1          | 20           | 1           
143383     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
143603     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
143719     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
143795     | 0.0500      | 0.3333      | 0.0556      | 3          | 20           | 1           
143874     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
143892     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
143945     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
144050     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
144203     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
144282     | 0.1000      | 0.6667      | 0.3889      | 3          | 20           | 2           
144372     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
144588     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
144623     | 0.1000      | 1.0000      | 0.1339      | 2          | 20           | 2           
144718     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
144824     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
145019     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
145059     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
145096     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
145102     | 0.0500      | 0.3333      | 0.0175      | 3          | 20           | 1           
145236     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
145481     | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
145643     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
145732     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
145772     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
145776     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
145889     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
145950     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
146011     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
146037     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
146179     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
146254     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
146315     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
146317     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
146540     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
146551     | 0.0500      | 1.0000      | 0.1429      | 1          | 20           | 1           
146554     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
146593     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
146611     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
146626     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
146639     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
146722     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
146973     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
147003     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
147048     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
147159     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
147658     | 0.0500      | 0.2500      | 0.2500      | 4          | 20           | 1           
147878     | 0.1000      | 0.1000      | 0.0183      | 20         | 20           | 2           
147891     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
147974     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
148022     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148073     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
148232     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148258     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148268     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148382     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
148426     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148466     | 0.0000      | 0.0000      | 0.0000      | 4          | 20           | 0           
148516     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148519     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148776     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
148876     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
148895     | 0.2000      | 1.0000      | 0.5833      | 4          | 20           | 4           
149020     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
149037     | 0.0500      | 0.3333      | 0.0222      | 3          | 20           | 1           
149569     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
149620     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
149849     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
149857     | 0.1000      | 1.0000      | 0.1131      | 2          | 20           | 2           
150021     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
150029     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
150072     | 0.0500      | 0.0333      | 0.0024      | 30         | 20           | 1           
150276     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
150564     | 0.0500      | 0.3333      | 0.0333      | 3          | 20           | 1           
150668     | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
150776     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
150876     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
151193     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
151205     | 0.0500      | 0.5000      | 0.2500      | 2          | 20           | 1           
151250     | 0.0500      | 0.3333      | 0.0667      | 3          | 20           | 1           
151303     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
151317     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
151335     | 0.0500      | 1.0000      | 0.0714      | 1          | 20           | 1           
151465     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
151773     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
151905     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
152047     | 0.0500      | 1.0000      | 0.0526      | 1          | 20           | 1           
152057     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
152184     | 0.0500      | 0.3333      | 0.0303      | 3          | 20           | 1           
152285     | 0.0500      | 1.0000      | 0.1111      | 1          | 20           | 1           
152409     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
152444     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
152462     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
152672     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
152683     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
152954     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
153102     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
153109     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
153205     | 0.0500      | 0.5000      | 0.0417      | 2          | 20           | 1           
153234     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
153332     | 0.0000      | 0.0000      | 0.0000      | 3          | 20           | 0           
153571     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
154718     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
154737     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
154772     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
154903     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
155016     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
155074     | 0.0500      | 1.0000      | 0.0500      | 1          | 20           | 1           
155236     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
155428     | 0.0500      | 1.0000      | 0.0500      | 1          | 20           | 1           
155463     | 0.0500      | 0.5000      | 0.0357      | 2          | 20           | 1           
155544     | 0.0500      | 1.0000      | 0.0667      | 1          | 20           | 1           
155600     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
155609     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
155779     | 0.0500      | 1.0000      | 0.0556      | 1          | 20           | 1           
155818     | 0.0500      | 1.0000      | 0.2500      | 1          | 20           | 1           
155925     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
156009     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
156100     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
156230     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
156705     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
156728     | 0.2000      | 0.5000      | 0.2155      | 8          | 20           | 4           
157028     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
157048     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
157278     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
157396     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
157597     | 0.0500      | 1.0000      | 0.0714      | 1          | 20           | 1           
158017     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
158220     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
158329     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
158424     | 0.0500      | 1.0000      | 0.0714      | 1          | 20           | 1           
158717     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159119     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159231     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159293     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159431     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
159503     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159576     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159718     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
159740     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159752     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
159789     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
160096     | 0.0500      | 1.0000      | 0.0556      | 1          | 20           | 1           
160298     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
160341     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
160463     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
160488     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
160548     | 0.0000      | 0.0000      | 0.0000      | 4          | 20           | 0           
160560     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
160662     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
160707     | 0.1000      | 0.6667      | 0.6667      | 3          | 20           | 2           
160774     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
161000     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
161038     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
161153     | 0.0500      | 1.0000      | 0.0909      | 1          | 20           | 1           
161496     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
161568     | 0.0000      | 0.0000      | 0.0000      | 4          | 20           | 0           
161591     | 0.0500      | 1.0000      | 0.0667      | 1          | 20           | 1           
161784     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
161794     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
161809     | 0.1000      | 0.6667      | 0.5000      | 3          | 20           | 2           
161861     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
161888     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
161971     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
162043     | 0.1000      | 1.0000      | 0.8333      | 2          | 20           | 2           
162144     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
162158     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
162209     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
162246     | 0.0500      | 0.5000      | 0.1667      | 2          | 20           | 1           
162283     | 0.0500      | 0.5000      | 0.2500      | 2          | 20           | 1           
162420     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
162509     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
162535     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
162619     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
162798     | 0.0500      | 1.0000      | 0.1667      | 1          | 20           | 1           
162838     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
162866     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
163137     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
163803     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
163818     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
163845     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
163896     | 0.0500      | 0.2500      | 0.0500      | 4          | 20           | 1           
164167     | 0.0500      | 0.3333      | 0.0556      | 3          | 20           | 1           
164321     | 0.0500      | 1.0000      | 1.0000      | 1          | 20           | 1           
164325     | 0.0500      | 1.0000      | 0.3333      | 1          | 20           | 1           
164455     | 0.0500      | 1.0000      | 0.2000      | 1          | 20           | 1           
164479     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
164704     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
164998     | 0.0500      | 1.0000      | 0.1250      | 1          | 20           | 1           
165392     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
165418     | 0.0500      | 1.0000      | 0.0833      | 1          | 20           | 1           
165509     | 0.0000      | 0.0000      | 0.0000      | 2          | 20           | 0           
165593     | 0.0500      | 1.0000      | 0.5000      | 1          | 20           | 1           
165832     | 0.0000      | 0.0000      | 0.0000      | 4          | 20           | 0           
166126     | 0.0500      | 1.0000      | 0.0769      | 1          | 20           | 1           
166382     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
166407     | 0.0500      | 1.0000      | 0.0500      | 1          | 20           | 1           
166547     | 0.0000      | 0.0000      | 0.0000      | 1          | 20           | 0           
